student_id,question_id,correct,time_taken,attempts
STU1417,Q10365,1,69.61,2
STU1062,Q10715,0,11.63,1
STU1216,Q10694,0,19.19,1
STU1084,Q10876,1,75.17,1
STU1214,Q10136,1,49.25,1
STU1080,Q10848,0,21.12,1
STU1473,Q10912,0,21.55,1
STU1088,Q10520,0,24.01,3
STU1159,Q10113,1,32.05,1
STU1373,Q10382,0,19.73,1
STU1216,Q10738,1,120.24,1
STU1423,Q10692,0,548.02,3
STU1411,Q10344,0,239.26,4
STU1190,Q10717,1,84.35,1
STU1059,Q10588,1,51.51,1
STU1178,Q10746,1,96.61,1
STU1208,Q10941,1,59.85,1
STU1199,Q10930,0,11.52,1
STU1382,Q10268,0,373.25,1
STU1337,Q10898,1,50.21,2
STU1277,Q10033,1,98.81,1
STU1345,Q10469,0,23.95,1
STU1215,Q10828,0,20.16,2
STU1201,Q10434,0,17.44,4
STU1041,Q10870,1,57.96,1
STU1056,Q10993,0,453.94,4
STU1280,Q10630,1,52.48,2
STU1376,Q10554,1,73.48,1
STU1161,Q10499,1,89.15,1
STU1110,Q10493,0,571.82,1
STU1440,Q10425,0,446.22,3
STU1354,Q10241,1,111.75,1
STU1069,Q10843,1,38.49,1
STU1236,Q10893,1,85.77,1
STU1455,Q10929,1,70.91,1
STU1324,Q10333,1,112.18,3
STU1197,Q10141,1,82.4,1
STU1132,Q10720,1,37.33,1
STU1382,Q10683,1,116.7,2
STU1121,Q10379,0,10.67,1
STU1411,Q10017,1,133.5,2
STU1201,Q10727,1,106.76,1
STU1065,Q10533,0,11.35,4
STU1299,Q10788,1,83.55,1
STU1070,Q10143,0,504.65,1
STU1100,Q10714,0,10.84,3
STU1022,Q10742,1,45.6,1
STU1340,Q10916,0,17.29,1
STU1236,Q10685,1,94.44,1
STU1416,Q10431,1,122.42,1
STU1172,Q10177,1,106.84,1
STU1008,Q10910,0,14.73,3
STU1483,Q10322,0,232.83,1
STU1168,Q10360,0,21.98,1
STU1227,Q10413,1,124.1,1
STU1207,Q10578,0,413.12,1
STU1265,Q10975,1,38.96,1
STU1389,Q10191,1,33.81,1
STU1142,Q10461,1,117.64,2
STU1111,Q10390,1,29.5,1
STU1429,Q10884,1,89.37,2
STU1358,Q10669,0,357.86,4
STU1156,Q10754,0,497.52,1
STU1214,Q10612,1,63.85,1
STU1394,Q10239,1,63.98,1
STU1495,Q10211,1,63.27,3
STU1333,Q10092,1,40.68,1
STU1029,Q10269,0,14.57,1
STU1463,Q10456,1,86.5,2
STU1330,Q10649,1,54.71,2
STU1033,Q10822,0,12.99,4
STU1342,Q10644,1,26.89,1
STU1169,Q10490,1,53.8,2
STU1099,Q10848,0,21.25,4
STU1133,Q10350,0,25.13,2
STU1326,Q10451,1,44.77,1
STU1415,Q10322,1,82.99,3
STU1338,Q10271,1,102.56,1
STU1018,Q10931,0,312.2,1
STU1052,Q10669,0,19.28,2
STU1364,Q10156,0,18.34,2
STU1340,Q10093,1,61.79,1
STU1145,Q10354,1,118.16,1
STU1077,Q10241,0,257.09,1
STU1369,Q10690,0,339.0,3
STU1497,Q10745,1,134.64,1
STU1219,Q10716,1,80.2,1
STU1427,Q10435,1,82.29,1
STU1494,Q10415,1,110.77,1
STU1157,Q10710,1,81.72,1
STU1354,Q10202,1,74.88,1
STU1250,Q10263,1,63.11,1
STU1190,Q10905,1,95.61,1
STU1299,Q10679,1,95.47,1
STU1249,Q10591,0,319.24,2
STU1254,Q10761,1,43.65,1
STU1146,Q10413,1,49.12,1
STU1300,Q10394,1,41.45,1
STU1160,Q10483,1,84.55,2
STU1005,Q10938,1,92.49,1
STU1479,Q10098,1,55.36,1
STU1432,Q10803,1,64.91,3
STU1428,Q10389,0,345.4,4
STU1038,Q10061,1,66.37,1
STU1398,Q10541,1,52.72,1
STU1187,Q10052,1,33.39,3
STU1275,Q10072,1,126.35,1
STU1201,Q10356,0,20.51,1
STU1039,Q10417,0,5.87,1
STU1200,Q10419,1,34.3,1
STU1143,Q10869,0,267.44,1
STU1464,Q10902,1,59.58,1
STU1074,Q10463,0,327.6,1
STU1451,Q10254,1,104.91,1
STU1410,Q10516,0,25.56,1
STU1399,Q10142,0,11.75,1
STU1060,Q10677,1,70.12,1
STU1490,Q10817,0,274.44,2
STU1053,Q10023,0,19.09,1
STU1033,Q10169,1,95.65,1
STU1215,Q10989,1,100.38,1
STU1063,Q10943,1,53.36,1
STU1137,Q10368,1,76.37,1
STU1499,Q10121,1,88.74,1
STU1031,Q10484,1,57.4,1
STU1071,Q10482,1,40.53,1
STU1225,Q10496,1,101.91,2
STU1388,Q10144,1,88.93,1
STU1468,Q10796,1,43.47,3
STU1200,Q10405,1,39.74,2
STU1164,Q10863,0,17.85,1
STU1495,Q10304,1,130.44,1
STU1260,Q10814,1,56.72,1
STU1463,Q10675,0,16.84,3
STU1152,Q10451,0,337.6,4
STU1248,Q10130,1,40.53,1
STU1429,Q10101,1,92.12,1
STU1451,Q10518,0,19.9,1
STU1350,Q10421,0,237.05,3
STU1095,Q10447,1,61.38,1
STU1277,Q10680,0,427.5,1
STU1426,Q10774,1,83.25,1
STU1215,Q10557,1,26.03,1
STU1105,Q10900,0,26.89,1
STU1397,Q10786,0,392.17,3
STU1013,Q10982,0,353.73,1
STU1258,Q10305,1,69.31,1
STU1481,Q10829,0,31.71,1
STU1341,Q10188,0,220.48,1
STU1350,Q10989,1,117.22,2
STU1177,Q10399,1,78.14,3
STU1109,Q10038,0,15.56,2
STU1190,Q10569,1,62.43,2
STU1072,Q10104,0,22.95,1
STU1052,Q10288,1,51.08,1
STU1139,Q10259,1,80.25,1
STU1320,Q10556,1,40.14,3
STU1135,Q10777,0,528.49,1
STU1257,Q10593,1,59.29,1
STU1086,Q10795,1,45.46,1
STU1339,Q10826,1,70.32,1
STU1328,Q10452,0,24.27,4
STU1492,Q10314,0,10.14,3
STU1258,Q10057,1,68.64,2
STU1025,Q10009,0,22.18,2
STU1250,Q10009,1,39.12,1
STU1027,Q10501,1,80.02,1
STU1454,Q10729,1,65.29,1
STU1327,Q10924,0,318.26,1
STU1189,Q10859,1,59.44,3
STU1230,Q10072,0,32.02,1
STU1266,Q10639,0,11.92,4
STU1231,Q10743,1,51.98,1
STU1436,Q10075,1,79.95,1
STU1427,Q10826,1,33.69,1
STU1010,Q10774,1,97.26,1
STU1435,Q10319,1,142.41,1
STU1442,Q10517,1,62.37,1
STU1190,Q10060,0,258.25,1
STU1258,Q10665,1,79.17,1
STU1365,Q10330,1,112.14,1
STU1479,Q10051,1,100.16,1
STU1040,Q10872,1,70.47,3
STU1156,Q10883,1,112.64,1
STU1365,Q10405,0,238.4,3
STU1272,Q10069,0,267.26,1
STU1039,Q10702,0,24.87,4
STU1256,Q10854,0,181.87,2
STU1358,Q10959,0,236.48,2
STU1319,Q10629,1,100.96,1
STU1117,Q10959,0,23.14,2
STU1258,Q10108,1,105.82,1
STU1201,Q10314,0,260.72,2
STU1472,Q10574,1,67.33,3
STU1311,Q10586,1,60.53,1
STU1373,Q10240,1,117.79,2
STU1167,Q10998,1,55.04,3
STU1242,Q10951,1,75.31,3
STU1406,Q10675,0,23.3,1
STU1128,Q10867,0,15.45,2
STU1342,Q10986,1,95.82,1
STU1344,Q10915,0,11.19,3
STU1065,Q10252,1,94.19,1
STU1065,Q10081,1,98.45,1
STU1405,Q10860,0,8.96,1
STU1436,Q10146,1,54.87,1
STU1158,Q10122,0,210.79,4
STU1462,Q10988,0,305.86,1
STU1250,Q10768,1,40.43,2
STU1070,Q10264,1,82.44,1
STU1144,Q10691,0,21.54,1
STU1159,Q10972,0,267.07,3
STU1130,Q10941,1,104.64,1
STU1427,Q10515,1,123.77,3
STU1295,Q10390,1,40.62,1
STU1411,Q10886,0,27.81,4
STU1477,Q10706,0,21.75,1
STU1243,Q10153,0,18.37,1
STU1001,Q10861,1,48.66,1
STU1331,Q10881,1,82.21,3
STU1247,Q10843,1,47.63,1
STU1296,Q10990,1,131.72,1
STU1323,Q10779,0,466.55,3
STU1445,Q10119,1,89.7,1
STU1281,Q10428,1,131.92,2
STU1077,Q10695,1,44.93,2
STU1160,Q10275,0,170.25,4
STU1120,Q10420,1,77.41,1
STU1228,Q10343,1,77.76,1
STU1291,Q10779,0,286.09,1
STU1453,Q10457,1,59.38,1
STU1497,Q10501,1,33.42,1
STU1416,Q10935,1,30.05,1
STU1409,Q10830,0,12.69,2
STU1471,Q10828,0,423.16,1
STU1493,Q10690,0,7.21,1
STU1418,Q10877,1,50.71,1
STU1440,Q10549,1,30.6,1
STU1061,Q10819,1,43.04,1
STU1277,Q10759,0,253.08,4
STU1016,Q10463,0,24.14,1
STU1148,Q10674,0,297.56,4
STU1248,Q10103,1,86.38,1
STU1271,Q10350,1,66.2,1
STU1241,Q10249,1,36.13,1
STU1301,Q10975,0,16.48,2
STU1449,Q10380,1,98.58,1
STU1034,Q10442,1,57.89,2
STU1057,Q10831,1,68.35,1
STU1133,Q10774,0,28.93,1
STU1213,Q10001,0,27.99,1
STU1444,Q10612,0,6.03,4
STU1328,Q10756,0,545.89,1
STU1290,Q10846,1,49.69,2
STU1468,Q10388,1,83.6,2
STU1471,Q10435,1,77.95,1
STU1322,Q10252,1,73.46,1
STU1415,Q10301,1,91.99,1
STU1115,Q10786,0,305.27,1
STU1365,Q10371,1,115.14,1
STU1409,Q10390,1,47.16,2
STU1236,Q10868,1,44.49,1
STU1157,Q10911,1,58.01,1
STU1114,Q10534,1,97.28,1
STU1324,Q10847,1,82.05,1
STU1251,Q10455,0,8.52,3
STU1100,Q10702,1,24.55,1
STU1092,Q10283,0,17.29,2
STU1473,Q10163,1,52.87,1
STU1438,Q10122,0,7.42,1
STU1298,Q10237,1,96.6,1
STU1066,Q10062,0,11.72,1
STU1222,Q10786,0,194.86,2
STU1243,Q10515,1,25.93,2
STU1143,Q10539,1,70.55,1
STU1340,Q10177,1,104.32,1
STU1176,Q10506,1,64.36,1
STU1002,Q10225,0,11.13,3
STU1185,Q10609,1,54.39,3
STU1278,Q10378,0,11.54,1
STU1423,Q10713,0,14.13,3
STU1371,Q10603,1,55.9,3
STU1329,Q10431,0,185.43,1
STU1199,Q10642,0,26.82,4
STU1354,Q10384,1,71.99,1
STU1464,Q10846,1,55.75,2
STU1255,Q10675,0,28.29,3
STU1078,Q10044,0,186.79,1
STU1227,Q10657,1,47.44,2
STU1269,Q10549,1,126.84,1
STU1402,Q10096,1,70.86,1
STU1431,Q10879,1,109.75,1
STU1027,Q10597,0,5.76,1
STU1113,Q10790,0,22.76,4
STU1160,Q10564,0,21.66,1
STU1237,Q10655,1,47.38,1
STU1302,Q10112,1,56.35,1
STU1439,Q10150,0,193.75,1
STU1010,Q10549,1,120.24,1
STU1010,Q10804,1,63.25,1
STU1087,Q10964,0,505.1,1
STU1105,Q10174,1,25.69,1
STU1311,Q10574,0,8.91,4
STU1301,Q10828,0,16.93,3
STU1117,Q10168,0,17.58,1
STU1428,Q10175,1,73.79,1
STU1257,Q10051,1,66.27,1
STU1201,Q10935,1,46.2,1
STU1354,Q10058,1,29.73,1
STU1186,Q10680,0,20.33,4
STU1196,Q10345,1,49.9,3
STU1132,Q10627,1,97.51,1
STU1291,Q10853,1,25.45,3
STU1420,Q10001,1,35.96,3
STU1160,Q10822,1,63.08,1
STU1285,Q10957,1,44.72,1
STU1025,Q10891,0,446.2,2
STU1372,Q10181,1,79.54,1
STU1213,Q10131,0,10.61,1
STU1453,Q10712,1,48.08,1
STU1235,Q10053,0,20.69,1
STU1299,Q10138,0,21.76,4
STU1438,Q10677,1,80.76,1
STU1170,Q10525,0,25.7,1
STU1369,Q10324,1,87.96,3
STU1338,Q10475,1,49.64,1
STU1387,Q10564,1,72.4,1
STU1344,Q10581,0,18.14,1
STU1012,Q10701,0,10.39,2
STU1025,Q10158,0,13.38,4
STU1129,Q10757,0,21.18,1
STU1140,Q10156,0,7.82,4
STU1220,Q10073,0,24.23,3
STU1420,Q10845,0,32.3,1
STU1471,Q10345,1,68.18,2
STU1366,Q10579,1,28.75,1
STU1131,Q10297,0,6.51,4
STU1355,Q10233,1,57.07,3
STU1379,Q10728,0,446.67,1
STU1450,Q10843,1,40.15,1
STU1116,Q10030,1,75.81,1
STU1193,Q10500,0,16.19,3
STU1357,Q10756,1,77.09,3
STU1166,Q10751,1,51.83,1
STU1236,Q10515,1,33.28,1
STU1489,Q10947,0,21.43,1
STU1169,Q10125,0,192.32,4
STU1393,Q10144,1,77.29,2
STU1224,Q10625,1,69.62,2
STU1024,Q10429,0,189.32,1
STU1098,Q10858,0,20.04,4
STU1006,Q10503,0,6.39,1
STU1086,Q10666,0,28.08,1
STU1487,Q10357,1,77.94,1
STU1148,Q10029,0,336.55,4
STU1434,Q10495,1,36.95,1
STU1125,Q10500,0,238.29,2
STU1483,Q10152,1,72.07,1
STU1365,Q10807,0,32.82,3
STU1319,Q10642,1,41.02,1
STU1115,Q10605,1,135.94,2
STU1170,Q10832,1,77.33,1
STU1290,Q10792,1,35.79,3
STU1060,Q10553,1,79.42,2
STU1294,Q10653,1,50.94,1
STU1179,Q10525,1,29.11,1
STU1170,Q10054,0,355.55,2
STU1001,Q10884,0,307.42,2
STU1314,Q10178,1,89.97,1
STU1490,Q10863,0,18.59,1
STU1011,Q10227,0,435.08,1
STU1075,Q10971,1,25.41,1
STU1127,Q10133,0,294.87,1
STU1255,Q10827,1,52.49,2
STU1212,Q10856,0,26.62,4
STU1366,Q10710,0,359.58,1
STU1410,Q10578,1,84.34,1
STU1297,Q10067,1,99.61,3
STU1414,Q10505,0,320.26,1
STU1236,Q10220,0,364.48,1
STU1365,Q10416,1,58.02,3
STU1409,Q10225,0,24.64,1
STU1207,Q10146,0,254.17,4
STU1134,Q10741,0,12.1,4
STU1262,Q10704,0,9.27,2
STU1344,Q10460,0,141.02,3
STU1092,Q10477,1,43.16,1
STU1292,Q10366,0,184.26,1
STU1343,Q10799,1,63.61,3
STU1047,Q10972,1,98.07,1
STU1393,Q10242,1,67.09,2
STU1329,Q10880,1,70.25,1
STU1201,Q10250,0,10.72,2
STU1011,Q10929,0,9.68,2
STU1458,Q10090,1,33.31,1
STU1491,Q10213,1,81.67,1
STU1062,Q10723,1,119.14,2
STU1207,Q10110,0,16.32,1
STU1189,Q10812,0,8.9,1
STU1397,Q10511,1,121.66,1
STU1197,Q10205,0,167.82,2
STU1263,Q10253,1,54.28,3
STU1139,Q10972,0,14.26,1
STU1317,Q10538,1,112.64,1
STU1365,Q10964,0,10.51,4
STU1360,Q10163,1,52.03,1
STU1355,Q10057,1,48.29,2
STU1092,Q10064,0,22.02,2
STU1148,Q10835,1,56.54,1
STU1473,Q10490,1,87.39,1
STU1369,Q10613,1,33.75,1
STU1210,Q10655,0,11.27,1
STU1415,Q10826,0,13.52,3
STU1311,Q10004,1,93.77,3
STU1120,Q10644,0,271.18,1
STU1078,Q10704,1,120.92,1
STU1039,Q10892,1,104.08,2
STU1366,Q10316,1,69.21,1
STU1455,Q10493,0,213.03,1
STU1057,Q10041,1,133.52,1
STU1369,Q10445,0,274.04,4
STU1219,Q10954,1,92.36,1
STU1000,Q10452,1,129.42,2
STU1145,Q10459,1,74.17,2
STU1280,Q10326,1,117.32,2
STU1406,Q10635,1,62.28,1
STU1276,Q10371,0,29.05,1
STU1278,Q10391,1,33.95,1
STU1230,Q10537,1,72.09,3
STU1426,Q10764,1,81.83,1
STU1248,Q10532,1,56.56,1
STU1233,Q10001,0,256.02,1
STU1001,Q10192,0,12.11,2
STU1265,Q10335,0,20.28,1
STU1219,Q10279,1,69.14,1
STU1310,Q10121,0,248.45,2
STU1004,Q10766,0,168.5,3
STU1173,Q10070,1,83.27,1
STU1116,Q10880,0,328.48,2
STU1171,Q10071,1,109.94,1
STU1050,Q10389,1,51.04,1
STU1014,Q10752,0,395.45,3
STU1499,Q10554,1,78.71,1
STU1246,Q10626,1,71.94,2
STU1300,Q10840,0,17.45,3
STU1220,Q10868,1,72.37,2
STU1000,Q10497,0,159.74,3
STU1221,Q10326,1,153.49,1
STU1474,Q10023,1,93.88,1
STU1029,Q10684,0,14.34,2
STU1085,Q10263,0,11.63,4
STU1407,Q10823,0,17.74,1
STU1282,Q10826,1,28.24,1
STU1168,Q10446,1,83.39,1
STU1432,Q10421,1,121.18,1
STU1235,Q10558,1,56.21,1
STU1154,Q10081,1,72.43,1
STU1369,Q10593,0,21.01,3
STU1376,Q10527,1,144.46,1
STU1454,Q10572,1,54.61,1
STU1025,Q10452,1,42.85,1
STU1194,Q10517,1,51.36,2
STU1424,Q10622,1,80.32,1
STU1043,Q10377,1,31.42,1
STU1444,Q10170,1,105.3,2
STU1122,Q10483,1,73.75,1
STU1182,Q10776,1,67.04,1
STU1021,Q10618,0,478.55,3
STU1398,Q10140,1,53.0,1
STU1162,Q10103,0,9.41,4
STU1012,Q10124,0,370.41,1
STU1496,Q10780,0,29.82,4
STU1270,Q10393,1,91.59,1
STU1350,Q10366,0,10.22,1
STU1147,Q10071,1,50.42,1
STU1123,Q10411,1,57.3,1
STU1040,Q10081,0,21.99,1
STU1427,Q10816,0,14.89,1
STU1318,Q10631,0,22.44,2
STU1447,Q10536,0,12.56,1
STU1136,Q10663,1,82.1,3
STU1282,Q10357,1,62.62,3
STU1330,Q10983,0,14.62,1
STU1134,Q10836,0,15.82,1
STU1192,Q10972,0,245.6,1
STU1189,Q10901,1,83.96,1
STU1370,Q10405,1,72.91,3
STU1472,Q10349,1,33.42,1
STU1421,Q10810,0,271.15,3
STU1225,Q10266,1,55.54,3
STU1023,Q10345,1,57.35,1
STU1428,Q10483,0,8.62,1
STU1244,Q10461,0,442.4,3
STU1477,Q10244,1,120.16,1
STU1418,Q10682,1,70.78,1
STU1026,Q10642,0,237.26,2
STU1164,Q10045,1,63.35,1
STU1182,Q10710,0,553.86,1
STU1397,Q10856,1,66.19,1
STU1307,Q10293,0,10.31,4
STU1338,Q10695,1,43.71,1
STU1176,Q10376,1,52.96,3
STU1356,Q10887,0,442.0,2
STU1459,Q10177,1,72.08,2
STU1041,Q10682,0,12.53,4
STU1272,Q10203,1,48.39,1
STU1491,Q10703,1,88.6,3
STU1159,Q10654,0,226.09,2
STU1018,Q10306,1,90.3,2
STU1196,Q10130,1,88.74,2
STU1408,Q10263,1,45.08,1
STU1276,Q10757,0,19.19,2
STU1092,Q10022,0,21.94,3
STU1335,Q10655,1,101.12,1
STU1333,Q10431,1,104.41,3
STU1290,Q10705,0,21.19,1
STU1422,Q10330,1,78.89,1
STU1239,Q10698,0,18.77,1
STU1100,Q10593,1,80.76,1
STU1156,Q10499,1,60.46,3
STU1107,Q10899,1,65.92,1
STU1233,Q10788,1,44.84,1
STU1256,Q10847,0,21.84,1
STU1136,Q10710,0,16.56,1
STU1307,Q10372,0,246.35,1
STU1350,Q10743,1,89.61,3
STU1386,Q10125,1,52.49,1
STU1388,Q10014,0,12.19,1
STU1301,Q10842,0,412.8,4
STU1372,Q10689,0,22.73,2
STU1249,Q10770,0,31.3,1
STU1185,Q10355,1,27.0,1
STU1037,Q10436,1,36.39,3
STU1096,Q10202,1,69.79,1
STU1184,Q10563,1,34.46,1
STU1313,Q10135,0,221.84,4
STU1464,Q10132,1,70.11,1
STU1194,Q10108,1,43.83,2
STU1468,Q10307,1,85.23,1
STU1170,Q10818,1,78.34,1
STU1095,Q10481,0,18.62,1
STU1020,Q10880,1,49.19,1
STU1169,Q10468,0,390.49,2
STU1009,Q10620,1,111.65,1
STU1284,Q10942,0,448.4,4
STU1275,Q10501,1,58.3,2
STU1445,Q10444,1,42.69,2
STU1081,Q10679,0,311.55,3
STU1394,Q10275,1,47.75,1
STU1426,Q10563,1,69.05,3
STU1459,Q10341,1,30.82,3
STU1072,Q10466,1,33.76,1
STU1124,Q10999,0,204.9,1
STU1414,Q10481,1,57.19,1
STU1083,Q10137,0,12.28,1
STU1381,Q10183,1,100.62,1
STU1192,Q10856,1,96.17,1
STU1359,Q10889,1,75.89,1
STU1470,Q10578,0,18.77,1
STU1471,Q10137,1,105.55,1
STU1098,Q10651,1,86.83,2
STU1116,Q10473,1,36.96,2
STU1196,Q10882,1,55.3,1
STU1225,Q10017,1,87.91,3
STU1184,Q10266,0,350.12,4
STU1311,Q10868,0,389.2,1
STU1245,Q10196,1,73.71,1
STU1424,Q10202,1,70.98,1
STU1329,Q10329,0,17.63,2
STU1237,Q10462,0,13.78,1
STU1070,Q10381,1,39.9,3
STU1143,Q10511,1,62.84,2
STU1235,Q10395,0,18.06,4
STU1010,Q10249,0,32.91,4
STU1048,Q10662,1,121.63,2
STU1069,Q10142,0,15.08,1
STU1422,Q10079,1,96.97,1
STU1296,Q10276,1,90.02,1
STU1434,Q10591,0,9.98,3
STU1253,Q10963,0,17.9,4
STU1029,Q10112,0,25.57,2
STU1360,Q10179,0,11.55,4
STU1235,Q10699,0,8.22,1
STU1116,Q10999,0,9.89,3
STU1263,Q10091,1,107.81,1
STU1212,Q10411,1,89.46,1
STU1486,Q10609,1,40.44,1
STU1135,Q10962,1,81.79,1
STU1366,Q10040,1,82.22,1
STU1150,Q10153,0,9.27,1
STU1362,Q10662,0,14.22,2
STU1006,Q10628,1,48.25,1
STU1223,Q10953,1,33.94,1
STU1086,Q10904,0,14.15,1
STU1305,Q10136,1,72.32,2
STU1246,Q10143,0,24.73,1
STU1383,Q10799,0,18.24,3
STU1064,Q10747,0,24.53,2
STU1193,Q10205,1,119.78,1
STU1222,Q10822,0,19.28,2
STU1028,Q10178,1,85.59,2
STU1415,Q10567,1,95.32,2
STU1355,Q10621,1,104.64,2
STU1488,Q10829,1,100.82,1
STU1450,Q10020,1,38.68,1
STU1060,Q10715,1,109.59,3
STU1344,Q10126,1,85.31,1
STU1021,Q10187,1,67.45,2
STU1243,Q10850,1,65.58,1
STU1098,Q10805,1,56.12,1
STU1496,Q10286,1,109.76,2
STU1020,Q10238,1,37.61,1
STU1207,Q10094,1,49.47,1
STU1013,Q10572,0,9.97,1
STU1476,Q10768,1,101.54,1
STU1004,Q10410,0,12.21,4
STU1216,Q10244,0,318.38,3
STU1055,Q10939,0,470.18,4
STU1444,Q10052,0,519.64,1
STU1030,Q10197,1,71.74,1
STU1425,Q10303,0,7.66,1
STU1455,Q10362,1,56.28,1
STU1268,Q10198,0,227.68,1
STU1399,Q10365,1,66.47,1
STU1372,Q10779,0,30.94,3
STU1213,Q10809,1,47.61,2
STU1197,Q10678,0,134.28,1
STU1118,Q10838,1,27.64,1
STU1034,Q10572,0,16.39,4
STU1218,Q10003,1,77.31,3
STU1293,Q10234,0,23.87,1
STU1329,Q10614,1,56.92,1
STU1070,Q10614,1,82.61,1
STU1292,Q10949,1,38.63,2
STU1331,Q10154,1,50.74,1
STU1383,Q10122,1,102.0,1
STU1455,Q10873,0,455.97,3
STU1461,Q10349,0,21.56,2
STU1235,Q10568,1,72.15,2
STU1287,Q10292,1,50.09,3
STU1256,Q10517,0,341.0,1
STU1302,Q10041,1,38.98,2
STU1160,Q10587,0,25.25,4
STU1231,Q10020,1,84.77,1
STU1004,Q10790,0,242.66,1
STU1255,Q10781,0,19.54,1
STU1283,Q10737,1,76.36,1
STU1142,Q10029,1,51.43,1
STU1008,Q10744,1,60.93,1
STU1247,Q10688,1,76.25,1
STU1243,Q10819,1,60.2,2
STU1154,Q10987,0,9.66,4
STU1358,Q10771,0,436.43,1
STU1108,Q10259,1,119.38,2
STU1119,Q10021,0,24.48,4
STU1205,Q10497,0,14.35,1
STU1285,Q10433,1,118.02,1
STU1272,Q10669,1,78.46,1
STU1273,Q10698,0,22.63,1
STU1350,Q10235,0,16.92,4
STU1046,Q10252,0,32.23,4
STU1202,Q10529,0,34.04,1
STU1413,Q10937,1,27.38,1
STU1481,Q10528,1,62.0,2
STU1070,Q10702,1,63.29,1
STU1075,Q10607,0,369.59,1
STU1280,Q10802,1,88.6,2
STU1008,Q10404,1,62.41,3
STU1034,Q10746,0,19.54,1
STU1471,Q10794,1,59.5,2
STU1443,Q10020,1,55.56,1
STU1481,Q10076,0,25.29,4
STU1268,Q10792,0,8.15,1
STU1451,Q10066,1,83.48,1
STU1179,Q10134,1,71.38,3
STU1166,Q10948,0,251.56,1
STU1161,Q10070,0,246.93,2
STU1333,Q10950,0,22.1,1
STU1421,Q10019,1,108.24,1
STU1006,Q10389,1,42.65,1
STU1438,Q10639,1,34.66,1
STU1026,Q10325,1,34.34,1
STU1058,Q10298,1,65.53,1
STU1179,Q10934,1,79.66,1
STU1348,Q10941,0,24.11,1
STU1433,Q10435,0,8.43,1
STU1012,Q10919,0,393.85,1
STU1008,Q10035,0,380.82,2
STU1247,Q10809,0,215.16,4
STU1402,Q10189,1,140.46,1
STU1026,Q10216,0,263.06,2
STU1471,Q10257,1,51.0,1
STU1105,Q10952,1,80.02,1
STU1313,Q10315,1,31.0,1
STU1423,Q10911,1,43.81,1
STU1433,Q10581,0,551.1,1
STU1083,Q10871,0,192.29,1
STU1320,Q10507,0,7.75,2
STU1353,Q10326,1,75.38,2
STU1446,Q10224,1,28.1,2
STU1334,Q10610,1,66.29,2
STU1386,Q10485,1,121.23,1
STU1441,Q10171,1,107.52,1
STU1014,Q10839,0,10.4,1
STU1117,Q10463,1,80.12,1
STU1062,Q10410,1,73.24,3
STU1080,Q10242,1,87.94,3
STU1347,Q10214,0,236.75,2
STU1158,Q10655,1,78.91,1
STU1257,Q10290,0,414.68,1
STU1043,Q10199,0,355.14,3
STU1323,Q10408,0,20.8,4
STU1130,Q10963,1,97.72,1
STU1218,Q10232,0,293.44,2
STU1105,Q10329,1,61.41,1
STU1212,Q10245,1,85.19,2
STU1403,Q10878,1,54.94,1
STU1142,Q10088,1,55.96,1
STU1455,Q10674,1,70.01,2
STU1461,Q10827,0,542.84,1
STU1087,Q10809,1,67.41,2
STU1493,Q10119,1,94.07,1
STU1349,Q10626,1,79.29,1
STU1404,Q10801,1,68.25,3
STU1114,Q10960,0,7.06,2
STU1009,Q10608,1,29.33,3
STU1295,Q10671,0,23.19,1
STU1058,Q10190,0,550.55,2
STU1031,Q10931,1,25.1,2
STU1311,Q10912,1,79.66,1
STU1047,Q10893,0,31.1,2
STU1060,Q10650,1,92.34,3
STU1096,Q10034,0,356.76,2
STU1063,Q10095,0,399.82,1
STU1015,Q10084,1,85.58,1
STU1324,Q10872,1,78.91,1
STU1197,Q10409,1,79.63,1
STU1155,Q10402,1,56.99,1
STU1110,Q10079,1,106.62,1
STU1181,Q10903,0,332.02,1
STU1366,Q10289,1,72.4,1
STU1289,Q10896,1,33.22,1
STU1447,Q10071,0,22.36,3
STU1249,Q10410,1,41.46,3
STU1345,Q10123,1,59.78,1
STU1394,Q10085,1,111.95,1
STU1310,Q10014,1,120.23,2
STU1040,Q10896,1,92.49,1
STU1232,Q10583,1,117.21,1
STU1293,Q10445,1,52.97,1
STU1295,Q10786,0,26.9,1
STU1379,Q10751,1,110.51,2
STU1115,Q10227,1,150.57,1
STU1446,Q10044,1,77.91,1
STU1437,Q10906,0,167.7,3
STU1276,Q10860,1,45.85,3
STU1252,Q10439,1,121.84,1
STU1387,Q10215,0,19.49,3
STU1091,Q10470,1,39.29,2
STU1441,Q10689,1,93.5,2
STU1238,Q10107,1,87.07,1
STU1183,Q10684,0,226.37,2
STU1041,Q10910,0,8.77,3
STU1091,Q10504,1,120.44,1
STU1106,Q10237,1,60.17,2
STU1066,Q10866,0,25.4,2
STU1353,Q10631,1,115.41,1
STU1086,Q10918,0,250.51,2
STU1304,Q10953,0,21.11,2
STU1225,Q10992,0,237.68,4
STU1153,Q10740,1,62.1,1
STU1016,Q10558,0,423.38,2
STU1279,Q10730,1,102.16,1
STU1465,Q10977,0,494.94,1
STU1071,Q10468,0,8.2,1
STU1257,Q10126,1,101.29,1
